node_id,node_type,name,source_id,countries,country_codes,jurisdiction,jurisdiction_description,status,valid_until,note,original_name,former_name,address,company_type,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,service_provider,ibcRUC
10015257,entity,ESPLENDID INVESTMENTS LTD. CORP.,Panama Papers,Guatemala,GTM,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,ESPLENDID INVESTMENTS LTD. CORP.,,SERGIO RICARDO MILIAN GUATEMALA,,17631,25-MAR-1998,10-JUL-2001,25-JUN-2000,,Mossack Fonseca,62
10015510,entity,RIVIERA INVESTMENT INC.,Panama Papers,United Arab Emirates,ARE,ANG,British Anguilla,Defaulted,The Panama Papers data is current through 2015,,RIVIERA INVESTMENT INC.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,2000234,27-SEP-2007,04-MAY-2009,30-MAR-2009,,Mossack Fonseca,2108517
10015652,entity,EUROPEAN TOBACCO HOLDING INC.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,EUROPEAN TOBACCO HOLDING INC.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,200927,03-JUL-2002,04-JAN-2005,31-DEC-2003,,Mossack Fonseca,009714
10015666,entity,BULA RENOVATION S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,BULA RENOVATION S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,200877,29-MAY-2002,06-JAN-2004,31-DEC-2003,,Mossack Fonseca,009395
10016772,entity,MADRIU INVESTMENTS LIMITED,Panama Papers,Andorra,AND,SEY,Seychelles,Dissolved,The Panama Papers data is current through 2015,,MADRIU INVESTMENTS LIMITED,,MADRIU INVESTMENTS LIMITED C/O IGMASA MANAGEMENT INTERNATIONAL; S.A. C. PRAT DE LA CREU N. 59-61  ESCALERA B; 4  AD 500 ANDORRA LA VELLA PRINCIPADO DE ANDORRA,,203794,22-SEP-2005,06-NOV-2014,31-DEC-2016,,Mossack Fonseca,023347
10017138,entity,MOONVALLEY CORP.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,MOONVALLEY CORP.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,202352,02-DEC-2004,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,017687
10017262,entity,ARISTA CAPITAL S.A.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,ARISTA CAPITAL S.A.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,202732,05-APR-2005,02-JAN-2007,31-DEC-2006,,Mossack Fonseca,019786
10017279,entity,MYC Inc.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,MYC Inc.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,202162,07-OCT-2004,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,016749
10017389,entity,FOSTER OVERSEAS LTD.,Panama Papers,Switzerland,CHE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,FOSTER OVERSEAS LTD.,,MICHELE ROMERIO TRUST FIRM CARABELLA  6582  PIANEZZO SWITZERLAND FIDROM@TICINO.COM,,203908,24-OCT-2005,02-JAN-2014,31-DEC-2013,,Mossack Fonseca,023871
10017610,entity,Yaxin Internation Consultancy Limited,Panama Papers,Hong Kong,HKG,ANG,British Anguilla,Active,The Panama Papers data is current through 2015,,Yaxin Internation Consultancy Limited,,AIMS CORPORATE SERVICES LIMITED 18/F.; BANGKOK BANK BUILDING; 490-492 NATHAN ROAD; KOWLOON HONG KONG,,2003264,17-JUN-2014,,,,Mossack Fonseca,2315346
10017635,entity,BOURBON FINANCE INTERNATIONAL LTD.,Panama Papers,Singapore,SGP,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,BOURBON FINANCE INTERNATIONAL LTD.,,"MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",,203047,13-MAY-2005,,,,Mossack Fonseca,020615
10017820,entity,MELTIS S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,MELTIS S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,204226,16-JAN-2006,02-JAN-2008,31-DEC-2007,,Mossack Fonseca,025502
10017942,entity,B & B CONSULTANTS S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,B & B CONSULTANTS S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,202926,25-MAY-2005,02-JAN-2008,31-DEC-2007,,Mossack Fonseca,020770
10018059,entity,TAKTSHANG S.A.,Panama Papers,Luxembourg,LUX,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,TAKTSHANG S.A.,,"MARC SCHINTGEN C/O ALPHA MANAGEMENT SERVICES 76, ROUTE DE THIONVILLE  L-2610 LUXEMBOURG LUXEMBOURG *S.I.*",,205794,29-NOV-2006,,31-DEC-2015,,Mossack Fonseca,032687
10018114,entity,LYSSOS S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,LYSSOS S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,202438,10-JAN-2005,04-OCT-2011,31-DEC-2010,,Mossack Fonseca,018250
10018234,entity,PIA G. LIMITED,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,PIA G. LIMITED,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,200317,11-SEP-2000,03-JAN-2003,31-DEC-2002,,Mossack Fonseca,006074
10018442,entity,"SURSELVA PROPERTY, INC.",Panama Papers,Isle of Man,IMN,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,"SURSELVA PROPERTY, INC.",,SURSELVA PROPERTY; INC. TREISHT HOUSE VICTORIA ROAD; DOUGLAS ISLE OF MAN IM2 4RW BRITISH ISLES *S.I.*,,20028,30-MAY-1983,17-SEP-2004,30-JUN-2005,,Mossack Fonseca,76
10018552,entity,TTE INTERNATIONAL LIMITED,Panama Papers,Hong Kong,HKG,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,TTE INTERNATIONAL LIMITED,,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,,207336,27-MAR-2007,,,,Mossack Fonseca,035736
10018611,entity,MOUNTAIN DEW LTD.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,MOUNTAIN DEW LTD.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,207391,04-APR-2007,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,035967
10018639,entity,GLENGARRY LTD.,Panama Papers,Monaco,MCO,SEY,Seychelles,Changed agent,The Panama Papers data is current through 2015,,GLENGARRY LTD.,,PROFESSIONAL PARTNERS BOULEVARD PRINCESSE CHARLOTTE 13 98000 MONACO MONTE-CARLO,,203014,10-MAY-2005,11-APR-2008,31-DEC-2009,,Mossack Fonseca,020538
10018717,entity,GAULTIER GLOBAL S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,GAULTIER GLOBAL S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,202946,25-MAY-2005,04-OCT-2011,31-DEC-2010,,Mossack Fonseca,020790
10018856,entity,WALVYN GROUP INC.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,WALVYN GROUP INC.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,201523,09-OCT-2003,,,,Mossack Fonseca,13109
10018935,entity,Matterhorn Ltd.,Panama Papers,Monaco,MCO,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,Matterhorn Ltd.,,"C.F.M.; S.A.M. 11, BOULEVARD ALBERT; 1ER MC - 98000 MONACO MONTE-CARLO **S.I.**",,203127,01-JUN-2005,02-JAN-2007,31-DEC-2006,,Mossack Fonseca,20966
10018954,entity,VARO CORP.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,VARO CORP.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,203353,17-JUN-2005,02-JAN-2008,31-DEC-2007,,Mossack Fonseca,021406
10019184,entity,PATHFINDER CORPORATION S.A.,Panama Papers,Luxembourg,LUX,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,PATHFINDER CORPORATION S.A.,,ETUDE SCHMITT & LOCHARD 4 RUE PIERRE DE COUBERTIN L-1358  LUXEMBOURG,,208388,29-OCT-2007,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,041813
10019283,entity,NEWBURY GLOBAL LTD.,Panama Papers,Russia,RUS,ANG,British Anguilla,Active,The Panama Papers data is current through 2015,,NEWBURY GLOBAL LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,2003953,10-JAN-2011,,,,Mossack Fonseca,2175406
10019315,entity,VIGNES PARTNERS LTD.,Panama Papers,Russia,RUS,ANG,British Anguilla,Active,The Panama Papers data is current through 2015,,VIGNES PARTNERS LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,2003959,17-AUG-2010,,,,Mossack Fonseca,2165882
10019373,entity,COMPARTS CORPORATION,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,COMPARTS CORPORATION,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,200511,22-MAR-2001,,,,Mossack Fonseca,006883
10019388,entity,Air Leasing Management Ltd.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,Air Leasing Management Ltd.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,204270,30-JAN-2006,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,025751
10019540,entity,KIMANS INC.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Changed agent,The Panama Papers data is current through 2015,,KIMANS INC. (EX. KIMANI INC.),KIMANI INC.,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,201108,19-DEC-2002,16-MAR-2005,31-DEC-2005,,Mossack Fonseca,010899
10019792,entity,LION FINANCIAL SERVICES LTD.,Panama Papers,Samoa,WSM,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,LION FINANCIAL SERVICES LTD.,,MOSSACK FONSECA & CO. CZECH INC. LEVEL 5; DEVELOPMENT BANK OF SAMOA BUILDING; BEACH ROAD; APIA; SAMOA  ATTN: MS. CHRISTINA CORNELIA VAN DEN BERG,,201850,30-APR-2004,,,,Mossack Fonseca,015153
10019894,entity,TOUMAN COMMERCE LTD.,Panama Papers,Russia,RUS,ANG,British Anguilla,Active,The Panama Papers data is current through 2015,,TOUMAN COMMERCE LTD.,,"UNITRUST CONSULTING ATTN: LUDMILA IVANOV,  TETERINSKY PEREULOK DOM 4 BLDG. 1 OFFICE 215 MOSCOVSKAYA OBLAST (MOSCOW) RUSSIAN FEDERATION 109004. TEL: 495 518 7974",,2004053,17-AUG-2010,,,,Mossack Fonseca,2165877
10020077,entity,WAIWA INVEST LTD.,Panama Papers,Switzerland,CHE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,WAIWA INVEST LTD.,,TRUVEST GROUP AG OBMOOS 4 6301 ZUG SWITZERLAND,,203280,15-JUN-2005,,31-DEC-2012,,Mossack Fonseca,021338
10020133,entity,ROCKWAY S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,ROCKWAY S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,207567,03-MAY-2007,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,036746
10020190,entity,STELLAR COMMUNICATIONS INC.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,STELLAR COMMUNICATIONS INC.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,207101,20-FEB-2007,11-JAN-2011,31-DEC-2010,,Mossack Fonseca,034969
10020311,entity,SE CONSULTANCY & MANAGEMENT LTD.,Panama Papers,Samoa,WSM,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,SE CONSULTANCY & MANAGEMENT LTD.,,MOSSACK FONSECA & CO. CZECH INC. LEVEL 5; DEVELOPMENT BANK OF SAMOA BUILDING; BEACH ROAD; APIA; SAMOA  ATTN: MS. CHRISTINA CORNELIA VAN DEN BERG,,206874,29-JAN-2007,19-JAN-2015,31-DEC-2014,,Mossack Fonseca,034297
10020338,entity,H GLOBAL PARTNERS LTD.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,H GLOBAL PARTNERS LTD.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,204299,01-FEB-2006,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,025861
10020456,entity,ZARGHOON ENTERPRISES INCORPORATION,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,ZARGHOON ENTERPRISES INCORPORATION,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,200510,21-MAR-2001,04-JAN-2006,31-DEC-2005,,Mossack Fonseca,006876
10020657,entity,FELBROOK CORPORATION,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,FELBROOK CORPORATION,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,205211,06-JUL-2006,03-JAN-2012,31-DEC-2011,,Mossack Fonseca,029321
10020687,entity,"""ISABELA HOLDINGS GROUP"", S.A.",Panama Papers,United States,USA,PMA,Panama,Changed agent,The Panama Papers data is current through 2015,,"""ISABELA HOLDINGS GROUP"", S.A.",,"""ISABELA HOLDINGS GROUP""; S.A. 701 BRICKEL AVENUE SUITE 3250 MIAMI; FLORIDA 33131 USA",,20479,11-JUL-2001,31-MAY-2006,15-JAN-2008,,Mossack Fonseca,24
10020752,entity,KAHONE HOLDING S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,KAHONE HOLDING S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,207121,21-FEB-2007,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,035054
10020944,entity,Tendix Investments Limited,Panama Papers,Switzerland,CHE,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,Tendix Investments Limited,,SCHWEIGER ADVOKATUR/NOTARIAT  DAMMSTRASSE 19 6300 ZUG SWITZERLAND,,203712,16-AUG-2005,,,,Mossack Fonseca,022679
10021228,entity,"SIZU GIFTS CO., LTD.",Panama Papers,Hong Kong,HKG,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,"SIZU GIFTS CO., LTD.",,ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG,,204885,20-APR-2006,03-JAN-2013,31-DEC-2012,,Mossack Fonseca,027680
10021258,entity,Island Lifestyle Limited,Panama Papers,Singapore,SGP,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,Island Lifestyle Limited,,APT BLOCK 6; HOLLAND CLOSE #22-14; SINGAPORE 271006,,208341,19-OCT-2007,,,,Mossack Fonseca,041611
10021321,entity,MASTERWORK INVESTMENT CONSORTIUM LTD.,Panama Papers,Hong Kong,HKG,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,MASTERWORK INVESTMENT CONSORTIUM LTD.(EX-MASTERWORK INVESTMENT LTD.) [MASTERWORK INVESTMENT LTD.],MASTERWORK INVESTMENT LTD. MASTERWORK INVESTMENT LTD.,YEUNG AND CO CHARTERED ACCOUNTANTS UNIT 1703; 17/F.; INFINITUS PLAZA; 199 DES VOEUX ROAD CENTRAL HONG KONG,,206680,03-JAN-2007,02-JAN-2014,31-DEC-2013,,Mossack Fonseca,033512
10021591,entity,GEOGRAPHIC S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,GEOGRAPHIC S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,204994,08-MAY-2006,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,028036
10021680,entity,HUNTSVILLE S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,HUNTSVILLE S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,207196,07-MAR-2007,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,035325
10021814,entity,ISOMER CORP.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,ISOMER CORP.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,205618,11-AUG-2006,09-JAN-2009,31-DEC-2008,,Mossack Fonseca,030143
10022021,entity,URRI LTD.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,URRI LTD.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,203349,17-JUN-2005,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,021402
10022042,entity,ROSEMONT PROPERTIES INC.,Panama Papers,Seychelles,SYC,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,ROSEMONT PROPERTIES INC.,,ROSEMONT PROPERTIES INC. SUITE 13; FIRST FLOOR OLIAJI TRADE CENTRE FRANCIS RACHEL STREET VICTORIA; MAHE SEYCHELLES,,207132,08-FEB-2007,,,,Mossack Fonseca,034708
10022047,entity,DAMIMA S.A.,Panama Papers,Switzerland,CHE,SEY,Seychelles,Dissolved,The Panama Papers data is current through 2015,,DAMIMA S.A.,,ERNST PETERER 9; CH. SUR LA GARE CASE POSTALE 129 NYON 1277 BOREX; VAUD SWITZERLAND,,205421,21-JUL-2006,,31-DEC-2017,,Mossack Fonseca,029689
10022112,entity,WHOLESALE CORPORATION,Panama Papers,Ukraine,UKR,PMA,Panama,Active,The Panama Papers data is current through 2015,,WHOLESALE CORPORATION,,DILOVA INITSIATIVA 10A; IVANA MAZEPY STR. 01010; UKRAINE,,21428,25-AUG-1999,,,,Mossack Fonseca,28
10022197,entity,BLACKSAD AVENUE LTD.,Panama Papers,Monaco,MCO,SEY,Seychelles,Dissolved,The Panama Papers data is current through 2015,,BLACKSAD AVENUE LTD.,,"C.F.M.; S.A.M. 11, BOULEVARD ALBERT; 1ER MC - 98000 MONACO MONTE-CARLO **S.I.**",,205064,19-MAY-2006,17-APR-2008,31-DEC-2008,,Mossack Fonseca,028356
10022287,entity,Omnis Limited,Panama Papers,Switzerland,CHE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,Omnis Limited,,MR AMISH PATEL Gotthard Strasse 52 8800-CH Thalwil Switzerlland,,208400,15-NOV-2007,03-JAN-2012,31-DEC-2011,,Mossack Fonseca,042374
10022469,entity,Lingo Holdings Ltd.,Panama Papers,United Arab Emirates,ARE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,Lingo Holdings Ltd.,,HELENE MATHIEU  LEGAL CONSULTANTS OFFICE 2103; ONTARIO TOWER A'AMAL STREET BUSINESS BAY (OPPOSITE THE OBEROI HOTEL) DUBAI; U.A.E.,,205494,02-AUG-2006,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,029951
10022657,entity,Polopi Ltd.,Panama Papers,Liechtenstein,LIE,SEY,Seychelles,Dissolved,The Panama Papers data is current through 2015,,Polopi Ltd.,,PERSÖNLICH UND VERTRAULICH PETER KAISER POSTFACH 2 9496 BALZERS,,208987,19-FEB-2008,01-OCT-2013,31-DEC-2014,,Mossack Fonseca,045704
10022811,entity,MLR-POWER LTD.,Panama Papers,Switzerland,CHE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,MLR-POWER LTD.,,MICHELE ROMERIO TRUST FIRM CARABELLA  6582  PIANEZZO SWITZERLAND FIDROM@TICINO.COM,,209932,07-OCT-2008,,31-DEC-2012,,Mossack Fonseca,054898
10022841,entity,ANTARES HOLDINGS INTERNATIONAL LTD.,Panama Papers,Panama,PAN,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,ANTARES HOLDINGS INTERNATIONAL LTD.,,"QUIJANO & ASOCIADOS P.O. BOX  0816-02884 PANAMA , REP. OF  PANAMA",,209095,26-MAR-2008,04-JAN-2010,31-DEC-2009,,Mossack Fonseca,047284
10023125,entity,ANGLEMONT LTD.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,ANGLEMONT LTD.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,206000,06-OCT-2006,03-JAN-2012,31-DEC-2010,,Mossack Fonseca,031413
10023491,entity,MARINO S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Relocated in new jurisdiction,The Panama Papers data is current through 2015,,MARINO S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,206179,06-NOV-2006,30-AUG-2013,31-DEC-2011,,Mossack Fonseca,032076
10023664,entity,GALLANT FOX S.A.,Panama Papers,Panama,PAN,SEY,Seychelles,Changed agent,The Panama Papers data is current through 2015,,GALLANT FOX S.A.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,206895,25-JAN-2007,29-MAY-2009,31-DEC-2010,,Mossack Fonseca,034165
10023767,entity,QUINLAN LTD.,Panama Papers,Switzerland,CHE,SEY,Seychelles,Defaulted,The Panama Papers data is current through 2015,,QUINLAN LTD.,,MICHELE ROMERIO TRUST FIRM CARABELLA  6582  PIANEZZO SWITZERLAND FIDROM@TICINO.COM,,209212,15-APR-2008,19-JAN-2015,31-DEC-2014,,Mossack Fonseca,048044
10023916,entity,BIG BEN LTD.,Panama Papers,Panama,PAN,SEY,Seychelles,Resigned as agent,The Panama Papers data is current through 2015,,BIG BEN LTD.,,MF ASSOCIATES INC. PASEO ROBERTO MOTTA CAPITAL PLAZA; FLOOR 8 COSTA DEL ESTE; PANAMÁ PANAMA REPUBLIC OF PANAMA *S.I.*,,210668,02-DEC-2009,03-JAN-2012,31-DEC-2011,,Mossack Fonseca,068936
10023928,entity,IVORY SPEAR HOLDINGS S.A.,Panama Papers,Samoa,WSM,SEY,Seychelles,Active,The Panama Papers data is current through 2015,,IVORY SPEAR HOLDINGS S.A.,,MOSSACK FONSECA & CO. CZECH INC. LEVEL 5; DEVELOPMENT BANK OF SAMOA BUILDING; BEACH ROAD; APIA; SAMOA  ATTN: MS. CHRISTINA CORNELIA VAN DEN BERG,,209899,24-SEP-2008,,,,Mossack Fonseca,054541
10023948,entity,LANSDELL HOLDINGS INC.,Panama Papers,United Kingdom,GBR,PMA,Panama,Defaulted,The Panama Papers data is current through 2015,,LANSDELL HOLDINGS INC.,,PARVEZ & CO. CHARTERED ACCOUNTANTS 20 GREYHOUND ROAD LONDON W6 8NX ENGLAND,,21590,20-AUG-2002,15-NOV-2003,20-NOV-2003,,Mossack Fonseca,41
